node_id,centrality
16,0.05485232067510549
124,0.05485232067510549
134,0.05485232067510549
150,0.05485232067510549
222,0.05485232067510549
277,0.05485232067510549
372,0.05485232067510549
408,0.05485232067510549
420,0.05485232067510549
466,0.05485232067510549
12,0.052742616033755275
13,0.052742616033755275
47,0.052742616033755275
102,0.052742616033755275
161,0.052742616033755275
207,0.052742616033755275
219,0.052742616033755275
228,0.052742616033755275
248,0.052742616033755275
260,0.052742616033755275
266,0.052742616033755275
355,0.052742616033755275
374,0.052742616033755275
418,0.052742616033755275
456,0.052742616033755275
474,0.052742616033755275
19,0.05063291139240506
20,0.05063291139240506
33,0.05063291139240506
37,0.05063291139240506
57,0.05063291139240506
63,0.05063291139240506
65,0.05063291139240506
68,0.05063291139240506
129,0.05063291139240506
132,0.05063291139240506
158,0.05063291139240506
195,0.05063291139240506
206,0.05063291139240506
218,0.05063291139240506
259,0.05063291139240506
311,0.05063291139240506
415,0.05063291139240506
416,0.05063291139240506
435,0.05063291139240506
457,0.05063291139240506
469,0.05063291139240506
42,0.04852320675105485
167,0.04852320675105485
174,0.04852320675105485
214,0.04852320675105485
241,0.04852320675105485
249,0.04852320675105485
258,0.04852320675105485
300,0.04852320675105485
358,0.04852320675105485
384,0.04852320675105485
427,0.04852320675105485
432,0.04852320675105485
2,0.046413502109704644
11,0.046413502109704644
29,0.046413502109704644
51,0.046413502109704644
133,0.046413502109704644
205,0.046413502109704644
209,0.046413502109704644
326,0.046413502109704644
338,0.046413502109704644
348,0.046413502109704644
387,0.046413502109704644
424,0.046413502109704644
431,0.046413502109704644
142,0.04430379746835443
243,0.04430379746835443
253,0.04430379746835443
257,0.04430379746835443
261,0.04430379746835443
272,0.04430379746835443
281,0.04430379746835443
302,0.04430379746835443
328,0.04430379746835443
361,0.04430379746835443
369,0.04430379746835443
400,0.04430379746835443
18,0.04219409282700422
41,0.04219409282700422
104,0.04219409282700422
140,0.04219409282700422
141,0.04219409282700422
197,0.04219409282700422
295,0.04219409282700422
310,0.04219409282700422
333,0.04219409282700422
382,0.04219409282700422
385,0.04219409282700422
388,0.04219409282700422
390,0.04219409282700422
407,0.04219409282700422
412,0.04219409282700422
451,0.04219409282700422
473,0.04219409282700422
0,0.04008438818565401
1,0.04008438818565401
6,0.04008438818565401
43,0.04008438818565401
107,0.04008438818565401
128,0.04008438818565401
172,0.04008438818565401
185,0.04008438818565401
200,0.04008438818565401
273,0.04008438818565401
304,0.04008438818565401
325,0.04008438818565401
444,0.04008438818565401
459,0.04008438818565401
471,0.04008438818565401
472,0.04008438818565401
10,0.0379746835443038
44,0.0379746835443038
75,0.0379746835443038
96,0.0379746835443038
126,0.0379746835443038
163,0.0379746835443038
180,0.0379746835443038
203,0.0379746835443038
210,0.0379746835443038
239,0.0379746835443038
256,0.0379746835443038
265,0.0379746835443038
289,0.0379746835443038
317,0.0379746835443038
336,0.0379746835443038
360,0.0379746835443038
21,0.035864978902953586
34,0.035864978902953586
45,0.035864978902953586
48,0.035864978902953586
67,0.035864978902953586
100,0.035864978902953586
108,0.035864978902953586
114,0.035864978902953586
199,0.035864978902953586
201,0.035864978902953586
221,0.035864978902953586
229,0.035864978902953586
299,0.035864978902953586
320,0.035864978902953586
340,0.035864978902953586
359,0.035864978902953586
443,0.035864978902953586
468,0.035864978902953586
38,0.03375527426160337
81,0.03375527426160337
82,0.03375527426160337
91,0.03375527426160337
110,0.03375527426160337
125,0.03375527426160337
191,0.03375527426160337
224,0.03375527426160337
362,0.03375527426160337
364,0.03375527426160337
368,0.03375527426160337
409,0.03375527426160337
445,0.03375527426160337
460,0.03375527426160337
97,0.03164556962025317
106,0.03164556962025317
145,0.03164556962025317
152,0.03164556962025317
157,0.03164556962025317
170,0.03164556962025317
204,0.03164556962025317
267,0.03164556962025317
287,0.03164556962025317
291,0.03164556962025317
308,0.03164556962025317
347,0.03164556962025317
363,0.03164556962025317
394,0.03164556962025317
411,0.03164556962025317
441,0.03164556962025317
448,0.03164556962025317
453,0.03164556962025317
99,0.029535864978902954
173,0.029535864978902954
176,0.029535864978902954
181,0.029535864978902954
217,0.029535864978902954
227,0.029535864978902954
235,0.029535864978902954
252,0.029535864978902954
275,0.029535864978902954
353,0.029535864978902954
433,0.029535864978902954
458,0.029535864978902954
465,0.029535864978902954
39,0.027426160337552744
93,0.027426160337552744
216,0.027426160337552744
288,0.027426160337552744
292,0.027426160337552744
5,0.02531645569620253
36,0.02531645569620253
62,0.02531645569620253
83,0.02531645569620253
151,0.02531645569620253
168,0.02531645569620253
314,0.02531645569620253
342,0.02531645569620253
345,0.02531645569620253
392,0.02531645569620253
398,0.02531645569620253
406,0.02531645569620253
78,0.023206751054852322
103,0.023206751054852322
131,0.023206751054852322
194,0.023206751054852322
282,0.023206751054852322
357,0.023206751054852322
397,0.023206751054852322
60,0.02109704641350211
121,0.02109704641350211
144,0.02109704641350211
166,0.02109704641350211
183,0.02109704641350211
225,0.02109704641350211
247,0.02109704641350211
284,0.02109704641350211
306,0.02109704641350211
356,0.02109704641350211
381,0.02109704641350211
454,0.02109704641350211
187,0.0189873417721519
250,0.0189873417721519
309,0.0189873417721519
377,0.0189873417721519
28,0.016877637130801686
94,0.016877637130801686
115,0.016877637130801686
297,0.016877637130801686
316,0.016877637130801686
366,0.016877637130801686
373,0.016877637130801686
414,0.016877637130801686
462,0.016877637130801686
146,0.014767932489451477
153,0.014767932489451477
189,0.014767932489451477
196,0.014767932489451477
232,0.014767932489451477
280,0.014767932489451477
419,0.014767932489451477
463,0.014767932489451477
213,0.012658227848101266
334,0.012658227848101266
413,0.012658227848101266
425,0.012658227848101266
123,0.010548523206751054
240,0.010548523206751054
434,0.010548523206751054
230,0.008438818565400843
285,0.008438818565400843
404,0.008438818565400843
437,0.004219409282700422
395,0.002109704641350211
